city,lat,lng,country,population
Vawkavysk,53.1667,24.4667,Belarus,42746
Vera Cruz,-12.96,-38.6089,Brazil,42650
Manay,7.2167,126.5333,Philippines,42690
Brentwood,35.9918,-86.7758,United States,42783
Obita,32.8253,129.875,Japan,41341
Amberg,49.4444,11.8483,Germany,41970
Eisenach,50.9747,10.3244,Germany,42370
Santa Quitéria,-4.3319,-40.1569,Brazil,42763
North Fort Myers,26.7243,-81.8491,United States,42770
Temsia,30.3633,-9.4144,Morocco,40780
Egg Harbor,39.3787,-74.6102,United States,42714
Fianga,9.9153,15.1375,Chad,42606
Hwange,-18.3647,26.5,Zimbabwe,42581
Sansanné-Mango,10.3556,0.4756,Togo,42626
Avezzano,42.031,13.4264,Italy,42276
Leigh,53.4975,-2.515,United Kingdom,41275
Santo Antônio de Pádua,-21.5389,-42.18,Brazil,42594
Mariel,22.9936,-82.7539,Cuba,42500
Laatzen,52.3077,9.8133,Germany,41422
Kotabumi,-4.8333,104.9,Indonesia,42366
Bacnotan,16.7333,120.3833,Philippines,42078
Qiryat Yam,32.8331,35.0664,Israel,40700
Edmonds,47.8115,-122.3533,United States,42605
Charlottetown,46.2403,-63.1347,Canada,42602
Dusheng,38.3804,116.55,China,41774
Ban Na Pa,13.3956,101.0232,Thailand,40899
Mikołów,50.171,18.9041,Poland,42053
Apache Junction,33.3985,-111.5351,United States,42571
Fairfield,39.3301,-84.5409,United States,42558
Bury Saint Edmunds,52.2474,0.7183,United Kingdom,40664
Oakley,37.9929,-121.6951,United States,42543
El Charco,2.4775,-78.1111,Colombia,42525
Rio Negrinho,-26.2539,-49.5178,Brazil,42495
Hutchinson,38.0671,-97.9081,United States,42531
Loreto,8.1856,125.8538,Philippines,42501
Shebekino,50.4167,36.9,Russia,42465
Santa Helena,-2.2308,-45.3,Brazil,42483
Tineghir,31.5147,-5.5328,Morocco,42044
Manjuyod,9.6833,123.15,Philippines,42332
Mascouche,45.75,-73.6,Canada,42491
Futtsu,35.3042,139.8569,Japan,42280
Dayr Mawās,27.6414,30.8494,Egypt,40640
Wangyuanqiao,38.3849,106.2664,China,42022
Cuihua,27.7527,103.8906,China,42262
West Vancouver,49.3667,-123.1667,Canada,42473
Capão da Canoa,-29.7608,-50.03,Brazil,42040
Toboso,10.7167,123.5167,Philippines,42114
Shepetivka,50.1833,27.0667,Ukraine,41415
Shū,43.5953,73.7448,Kazakhstan,42439
Alerce,-41.3969,-72.9037,Chile,42267
Greenwood,34.1945,-82.1542,United States,42429
Tomé,-36.6171,-72.9575,Chile,42312
Cortlandt,41.2553,-73.9019,United States,42426
Salaberry-de-Valleyfield,45.25,-74.13,Canada,42410
Balykchy,42.4667,76.1833,Kyrgyzstan,42380
Heinsberg,51.0631,6.0964,Germany,41946
Uden,51.6667,5.6167,Netherlands,41782
La Orotava,28.3667,-16.5167,Spain,42187
São Lourenço,-22.1158,-45.0539,Brazil,41657
Itápolis,-21.5958,-48.8128,Brazil,42343
Liantang,22.9307,111.7237,China,42141
Richmond,39.8318,-84.8905,United States,42373
Machang,26.5477,106.0375,China,42185
Lørenskog,59.8989,10.9642,Norway,41460
Linden,40.6251,-74.2381,United States,42361
Puyallup,47.1794,-122.2902,United States,42361
Santa Rita,14.9953,120.6153,Philippines,40979
Yangcunzai,23.4338,114.4664,China,41958
Qəzyan,39.2015,46.415,Azerbaijan,42288
Rājgīr,25.03,85.42,India,41587
Rouyn-Noranda,48.2333,-79.0167,Canada,42334
San Donà di Piave,45.6298,12.5641,Italy,41794
Wancheng,37.6273,114.5324,China,41080
Köniz,46.925,7.4153,Switzerland,41507
Imperia,43.8865,8.0297,Italy,42318
Homburg,49.3167,7.3333,Germany,41811
Remanso,-9.6219,-42.0808,Brazil,42275
Beitbridge,-22.2167,30,Zimbabwe,41767
Ansbach,49.3,10.5833,Germany,41847
Gay,51.4747,58.4543,Russia,41619
Itabaianinha,-11.2739,-37.79,Brazil,42166
Huntsville,30.705,-95.5544,United States,42241
Macerata,43.3003,13.4533,Italy,41776
Dacun,34.7201,109.0549,China,41763
Urbana,40.1106,-88.1972,United States,42214
Aurich,53.4714,7.4836,Germany,41991
Qapshaghay,43.8844,77.0687,Kazakhstan,42167
Nordhausen,51.505,10.7911,Germany,41791
Sbiba,35.5433,9.0736,Tunisia,42091
Beverly,42.5681,-70.8627,United States,42174
Safonovo,55.1,33.25,Russia,42147
Villaba,11.2167,124.4,Philippines,41891
Montenegro,4.5653,-75.7511,Colombia,41857
Clovis,34.4376,-103.1923,United States,42168
Monterotondo,42.05,12.6167,Italy,41144
Amontada,-3.3608,-39.8308,Brazil,42098
Cáceres,7.5794,-75.3503,Colombia,42112
Lingquan,36.9985,110.8417,China,41996
Lower Tungawan,7.6017,122.4273,Philippines,42030
Monchegorsk,67.9394,32.9156,Russia,42099
Santa Maria da Boa Vista,-8.8089,-39.825,Brazil,42100
Soran,49.7908,72.8374,Kazakhstan,42058
Coburg,50.2585,10.9579,Germany,41249
Statesboro,32.4376,-81.775,United States,42102
Poti,42.15,41.6667,Georgia,41465
Hobbs,32.7282,-103.16,United States,42095
Sarāb,37.9408,47.5367,Iran,42057
Su-ngai Kolok,6.0297,101.9668,Thailand,41590
Barcellona-Pozzo di Gotto,38.15,15.2167,Italy,41389
Litian Gezhuang,39.8151,119.0219,China,41676
Korenovsk,45.4667,39.45,Russia,42019
Qiryat Moẕqin,32.8381,35.0794,Israel,40160
McMinnville,45.211,-123.1918,United States,42062
Castres,43.6,2.25,France,41636
Zagora,30.3316,-5.8376,Morocco,40067
Labangan,7.8667,123.5167,Philippines,41790
Tuntum,-5.2578,-44.6489,Brazil,42040
Schertz,29.5649,-98.2537,United States,42042
Tequila,20.8794,-103.8356,Mexico,42009
Nasipit,8.9884,125.3408,Philippines,41957
Moatize,-16.1167,33.75,Mozambique,42000
Merano,46.6689,11.1639,Italy,40485
Shimotsuma,36.1844,139.9675,Japan,41499
Yinggen,19.0372,109.8283,China,41835
Matoupu,38.3198,114.7207,China,40010
Greenock,55.95,-4.765,United Kingdom,41990
Beigang,23.5667,120.3,Taiwan,40988
Alès,44.1281,4.0817,France,40219
Xinleitou,37.9752,115.2106,China,40761
Nürtingen,48.6267,9.3353,Germany,41093
Spassk-Dal’niy,44.6,132.8167,Russia,41127
Tādif,36.348,37.53,Syria,41786
Puerto del Rosario,28.5,-13.8667,Spain,41808
Tulun,54.5667,100.5667,Russia,41640
Uspantán,15.3458,-90.8694,Guatemala,41892
Rajaori,33.38,74.3,India,41552
Wunstorf,52.4238,9.4359,Germany,41594
Pedra Branca,-5.4539,-39.7169,Brazil,41890
Puerto Real,36.5292,-6.1919,Spain,41700
Seevetal,53.3833,10.0333,Germany,41506
Sassuolo,44.5517,10.7856,Italy,40826
Oliveira,-20.6958,-44.8269,Brazil,41840
Jardinópolis,-21.0178,-47.7639,Brazil,41799
Bayt al Faqīh,14.5167,43.3167,Yemen,41652
San,13.3004,-4.9,Mali,41386
Oviedo,28.658,-81.1872,United States,41860
Nanbaishezhen,37.7526,114.8524,China,41138
Odenton,39.0661,-76.6939,United States,41846
Kwidzyn,53.7358,18.9308,Poland,40008
Chojnice,53.6955,17.557,Poland,39937
Satka,55.05,59.05,Russia,41798
Grove City,39.8659,-83.0694,United States,41820
Santa Maria da Vitória,-13.3978,-44.1978,Brazil,41795
Berkeley,39.9156,-74.1923,United States,41815
Sumisip,6.4167,121.9833,Philippines,41730
Pôrto de Moz,-1.7478,-52.2378,Brazil,41801
Nanbei,35.3206,139.1,Japan,41259
Schwabach,49.3292,11.0208,Germany,40792
Mozdok,43.75,44.65,Russia,41728
Timmins,48.4667,-81.3333,Canada,41788
Königswinter,50.6833,7.1833,Germany,41243
Wentzville,38.8152,-90.8667,United States,41784
San Jacinto,16.0725,120.4411,Philippines,40848
Kalilangan,7.75,124.75,Philippines,41601
North Brunswick,40.4505,-74.4798,United States,41760
Myski,53.7,87.8167,Russia,41379
Santa Cruz de Los Taques,11.8231,-70.2535,Venezuela,41579
La Quinta,33.6536,-116.2785,United States,41748
Lobo,13.65,121.25,Philippines,41504
Strezhevoy,60.7333,77.5833,Russia,41541
Pueblo Nuevo,8.505,-75.5075,Colombia,41684
Podilsk,47.7419,29.535,Ukraine,40155
General Mamerto Natividad,15.6025,121.0515,Philippines,41656
Freiberg,50.9119,13.3428,Germany,40885
Panchimalco,13.6094,-89.1792,El Salvador,41260
Siay,7.7056,122.8641,Philippines,41572
Sarandë,39.8833,20.0167,Albania,41000
Santa Rita,11.4667,124.95,Philippines,41591
Ust’-Kut,56.8,105.8333,Russia,41689
Świnoujście,53.9167,14.25,Poland,41479
Yakacık,36.75,36.2167,Turkey,41409
Aguilar,15.8899,120.2379,Philippines,41463
Moises Padilla,10.2667,123.0833,Philippines,41386
Ihnāsyā al Madīnah,29.0856,30.9344,Egypt,40001
Alhaurín de la Torre,36.6667,-4.55,Spain,41170
Lokeren,51.1,3.9833,Belgium,41057
Herstal,50.6644,5.63,Belgium,39958
Yuzawa,39.1644,140.4958,Japan,41601
El Nido,11.1956,119.4075,Philippines,41606
Cantù,45.7333,9.1333,Italy,39932
Nanmeng,39.1773,116.3751,China,41019
Weslaco,26.1648,-97.9898,United States,41629
Sorel-Tracy,46.0333,-73.1167,Canada,41629
Karabulak,43.3,44.9,Russia,41469
Tuchín,9.1858,-75.5553,Colombia,41345
President Quirino,6.7,124.7333,Philippines,41408
Ladispoli,41.9544,12.0742,Italy,41604
Labason,8.0667,122.5167,Philippines,41357
Naini Tal,29.3919,79.4542,India,41377
Yangtangxu,21.6172,110.0319,China,40616
Ayagöz,47.9645,80.4344,Kazakhstan,41593
Zanesville,39.9565,-82.0132,United States,41589
Newnan,33.3766,-84.7761,United States,41581
Kitaibaraki,36.8019,140.7511,Japan,41352
Almenara,-16.1833,-40.7,Brazil,41552
Shakopee,44.7744,-93.4764,United States,41570
San Jose,13.7,123.5167,Philippines,40623
Nowa Sól,51.8,15.7167,Poland,39721
Brighton,39.9716,-104.7964,United States,41554
Catonsville,39.2646,-76.7424,United States,41547
Wijchen,51.8067,5.7211,Netherlands,40951
Gaolincun,39.0887,115.6617,China,40729
Rancho Palos Verdes,33.7554,-118.3637,United States,41530
Kirchheim unter Teck,48.6483,9.4511,Germany,40523
Verkhnyaya Salda,58.05,60.55,Russia,41484
Thionville,49.3589,6.1692,France,40701
Baichigan,39.5275,115.8564,China,40748
Mableton,33.8132,-84.5656,United States,41487
Erzin,36.9539,36.2022,Turkey,41368
Andradas,-22.0678,-46.5689,Brazil,41396
Charqueadas,-29.955,-51.625,Brazil,41258
New Tecumseth,44.0833,-79.75,Canada,41439
Leinfelden-Echterdingen,48.6928,9.1428,Germany,40092
Santo Niño,6.4333,124.6833,Philippines,40947
Mount Laurel,39.9484,-74.9047,United States,41422
San Gregorio de Nigua,18.38,-70.08,Dominican Republic,40589
Coppell,32.9638,-96.9905,United States,41421
Mandaon,12.2259,123.2842,Philippines,41262
Culasi,11.4272,122.056,Philippines,41228
Sovetsk,55.0833,21.8833,Russia,40486
Linton Hall,38.7551,-77.575,United States,41386
Pananaw,5.9833,121.25,Philippines,40998
Antequera,37.0183,-4.5597,Spain,41318
Girau do Ponciano,-9.8839,-36.8289,Brazil,41279
Moline,41.4821,-90.4921,United States,41356
Matnog,12.5833,124.0833,Philippines,41101
Tanxia,23.9475,115.5361,China,41181
El Tocuyo,9.7822,-69.7931,Venezuela,41327
Aquidauana,-20.4711,-55.7872,Brazil,40803
Colinas,-6.0258,-44.2489,Brazil,41312
Tiegan,38.1536,115.3248,China,40683
Niquero,20.0472,-77.5781,Cuba,41252
Arauquita,7.0261,-71.4272,Colombia,41309
Penn Hills,40.4762,-79.8255,United States,41317
Chaves,41.7399,-7.4707,Portugal,41243
Hellevoetsluis,51.8333,4.1333,Netherlands,40049
Delaware,40.2866,-83.0747,United States,41283
Kovvūr,17.0167,81.7333,India,39667
Gap,44.5594,6.0786,France,40895
Anyuan,34.8839,105.2758,China,40828
Yingzhou Linchang,18.4199,109.8553,China,40925
Banaybanay,6.9699,126.0126,Philippines,41117
Temryuk,45.2667,37.3833,Russia,41133
Guambog,7.3,125.85,Philippines,41102
Westfield,42.1382,-72.7561,United States,41204
Guaduas,5.0694,-74.5981,Colombia,41142
Carranglan,15.9667,121.0667,Philippines,41131
Järvenpää,60.4722,25.0889,Finland,40106
Vyshneve,50.3833,30.3667,Ukraine,40919
Quezon,15.55,120.8167,Philippines,40592
Basud,14.0667,122.9667,Philippines,41017
Bensheim,49.6811,8.6228,Germany,40456
Bolesławiec,51.2667,15.5667,Poland,39412
Shelton,41.306,-73.1383,United States,41129
Proper Bansud,12.8333,121.3667,Philippines,40992
Bāft,29.2331,56.6022,Iran,41105
Marcianise,41.0333,14.3,Italy,39792
Jeremoabo,-10.0669,-38.35,Brazil,41100
Westerville,40.1241,-82.9209,United States,41103
Lemgo,52.0277,8.9043,Germany,40696
Ciudad Barrios,13.7667,-88.2667,El Salvador,40500
Mucuri,-18.0858,-39.5508,Brazil,41068
Manassas,38.7479,-77.4839,United States,41085
Eberswalde,52.8331,13.8331,Germany,40387
Victoria,14.225,121.325,Philippines,39321
Ciudad Darío,12.7314,-86.124,Nicaragua,41014
Tonbridge,51.1987,0.2764,United Kingdom,40356
Salinópolis,-0.6136,-47.3561,Brazil,40998
Dois Vizinhos,-25.75,-53.0569,Brazil,41038
Pirmasens,49.2,7.6,Germany,40403
Kearny,40.7528,-74.1202,United States,41058
Chambas,22.1967,-78.9133,Cuba,41000
Ostfildern,48.7228,9.2631,Germany,39321
Maarssen,52.1408,5.0394,Netherlands,39752
Los Banos,37.063,-120.8406,United States,41036
Bagua Grande,-5.7572,-78.4453,Peru,40947
Pyt’-Yakh,60.75,72.7833,Russia,41005
El Tumbador,14.8667,-91.9333,Guatemala,40520
Santa Elena,14.2,122.3833,Philippines,40786
Novozybkov,52.5333,31.9333,Russia,39725
Richmond,37.7306,-84.2926,United States,40972
Osório,-29.8869,-50.27,Brazil,40906
Compiègne,49.4149,2.8231,France,40199
Taicheng,38.7206,113.2437,China,40145
Kabuga,-1.9765,30.2247,Rwanda,40202
Inhambupe,-11.7839,-38.3528,Brazil,40915
Chebarkul,54.9778,60.37,Russia,40378
Romny,50.7428,33.4879,Ukraine,40316
Hempfield,40.2847,-79.5841,United States,40916
Spanish Fork,40.1101,-111.6406,United States,40913
Dronten,52.5242,5.7125,Netherlands,40815
Woodstock,43.1306,-80.7467,Canada,40902
São Miguel d’Oeste,-26.725,-53.5178,Brazil,40868
Belleville,38.5165,-89.99,United States,40897
Mangaratiba,-22.96,-44.0408,Brazil,40779
Maluso,6.55,121.8833,Philippines,40646
Ílhavo,40.6,-8.6667,Portugal,40349
Maplewood,44.9842,-93.0247,United States,40885
Ait Ourir,31.5644,-7.6628,Morocco,39108
Rio Real,-11.4833,-37.9344,Brazil,40809
Leyte,11.3667,124.4833,Philippines,40639
Uruaçu,-14.525,-49.1408,Brazil,40840
Cuito Cuanavale,-15.1639,19.1731,Angola,40829
Maria Aurora,15.7967,121.4737,Philippines,40734
Colomiers,43.6139,1.3367,France,38951
Schwäbisch Hall,49.1122,9.7375,Germany,40440
Abadan,38.0517,58.21,Turkmenistan,40813
Lugoj,45.6861,21.9006,Romania,40361
Zoumi,34.8032,-5.3446,Morocco,40661
Pereslavl’-Zalesskiy,56.7381,38.8562,Russia,39105
Petrich,41.3981,23.2069,Bulgaria,40728
Zhujiezhen,23.746,104.899,China,40623
Tomar,39.6,-8.4167,Portugal,40677
Cateel,7.7833,126.45,Philippines,40704
Weißenfels,51.2,11.9667,Germany,40409
Laouamra,35.0656,-6.0939,Morocco,40605
Pie de Pató,5.5153,-76.9747,Colombia,40733
Boucherville,45.6,-73.45,Canada,40753
Panitan,11.4667,122.7667,Philippines,40289
Yalutorovsk,56.65,66.3,Russia,39967
Brumadinho,-20.1428,-44.2,Brazil,40666
Arys,42.4297,68.8046,Kazakhstan,40707
Komono,35.02,136.5075,Japan,40329
Sciacca,37.5092,13.0889,Italy,40488
Vahdat,38.5531,69.0197,Tajikistan,40600
Channarāyapatna,12.9,76.39,India,40400
Pottsville,40.6798,-76.2092,United States,40685
Corigliano Calabro,39.6,16.5167,Italy,40478
Simão Dias,-10.7378,-37.8108,Brazil,40606
Buxtehude,53.4769,9.7011,Germany,40150
Santo Tomas,14.9667,120.7167,Philippines,40475
Columbia,35.6235,-87.0486,United States,40663
La Unión,4.5331,-76.1006,Colombia,40339
Bayındır,38.2192,27.6481,Turkey,40584
Pechora,65.1442,57.2197,Russia,40653
Altos,-5.0389,-42.4608,Brazil,40605
Heemskerk,52.5108,4.6728,Netherlands,39164
Bartlett,41.9803,-88.2069,United States,40647
Curuçá,-0.7339,-47.855,Brazil,40584
Bluefield,37.2608,-81.2143,United States,40640
Fitchburg,42.5912,-71.8156,United States,40638
Orange,-33.2833,149.1,Australia,40493
Rovereto,45.8833,11.0342,Italy,39825
Braine-l’Alleud,50.6806,4.3717,Belgium,39837
Marion,40.5496,-85.66,United States,40588
Iesi,43.5228,13.2439,Italy,40210
Hückelhoven,51.0608,6.2197,Germany,39931
Huaura,-11.1,-77.6,Peru,40400
San Fernando de Henares,40.4256,-3.5353,Spain,39566
Farnham,51.215,-0.799,United Kingdom,39488
Uray,60.1333,64.7833,Russia,40559
Maihar,24.27,80.75,India,40192
Halberstadt,51.8958,11.0467,Germany,40256
Cedar Falls,42.5195,-92.4534,United States,40536
Cumbal,0.9078,-77.7908,Colombia,40492
Yian,47.8804,125.3,China,39924
Maintal,50.15,8.8333,Germany,39298
Neumarkt,49.2833,11.4667,Germany,40002
Bình Long,11.6504,106.6,Vietnam,40279
Pyu,18.4779,96.4379,Myanmar,40386
Buffalo Grove,42.1673,-87.9616,United States,40494
Jamestown,42.0975,-79.2366,United States,40493
Asunción Mita,14.3333,-89.7167,Guatemala,40391
Woodlawn,39.3054,-76.7489,United States,40469
Arcos,-20.2914,-45.5397,Brazil,40380
Hofheim,50.0876,8.4447,Germany,39766
Caraga,7.3333,126.5667,Philippines,40379
São Manuel,-22.7308,-48.5708,Brazil,40367
Aracataca,10.5911,-74.185,Colombia,40400
Clarksburg,39.2863,-80.323,United States,40403
Anglet,43.485,-1.5183,France,38929
Baksan,43.6833,43.5333,Russia,38474
Zainsk,55.3,52.0167,Russia,40366
Royal Palm Beach,26.7038,-80.2241,United States,40396
South Upi,6.8548,124.1443,Philippines,40178
Imbituba,-28.24,-48.67,Brazil,40170
Ōzu,33.5064,132.5447,Japan,40289
Abucay,14.7222,120.5354,Philippines,39880
Freital,51.0167,13.65,Germany,39405
Túquerres,1.0872,-77.6189,Colombia,40159
Löhne,52.2,8.7,Germany,39697
Jipijapa,-1.3486,-80.5786,Ecuador,40232
Al Qā‘idah,13.7569,44.1392,Yemen,39254
Marion,42.045,-91.5846,United States,40359
Eboli,40.6169,15.0564,Italy,40058
Oświęcim,50.0333,19.2333,Poland,39057
Covington,39.0334,-84.5166,United States,40341
Junnar,19.2,73.88,India,40000
Schorndorf,48.8,9.5333,Germany,39634
Santa Cruz,17.0833,120.45,Philippines,39868
Belaya Kalitva,48.1667,40.7833,Russia,40275
Coram,40.8813,-73.0059,United States,40311
Tietê,-23.1019,-47.715,Brazil,40194
Friendswood,29.5111,-95.1979,United States,40290
Arawa,-6.228,155.566,Papua New Guinea,40266
Águas Belas,-9.1167,-37.1167,Brazil,40235
Považská Bystrica,49.1167,18.45,Slovakia,39837
Boa Esperança,-21.09,-45.5658,Brazil,40219
Itoigawa,37.0333,137.85,Japan,40200
Indian Trail,35.0698,-80.6457,United States,40252
Kasumigaura,36.1519,140.2372,Japan,39993
San Agustín Acasaguastlán,14.95,-89.9667,Guatemala,40121
Sejenane,37.0564,9.2382,Tunisia,40166
Woburn,42.4869,-71.1543,United States,40228
Camargo,27.667,-105.167,Mexico,40221
Medgidia,44.2503,28.2614,Romania,39780
Balabac,7.9833,117.05,Philippines,40142
Sarāqib,35.8644,36.8058,Syria,39901
Santiago Nonualco,13.5167,-88.95,El Salvador,39887
Mtsensk,53.2833,36.5667,Russia,38350
Tutayev,57.8833,39.5333,Russia,40154
Tipton,52.5259,-2.0751,United Kingdom,38777
Longtang,26.1984,107.7946,China,40094
Ban Bang Khu Lat,13.9134,100.369,Thailand,38758
Villanueva,8.5833,124.7833,Philippines,39378
The Acreage,26.7741,-80.2779,United States,40177
Pénjamo,20.4311,-101.7222,Mexico,40076
Bom Jardim,-7.7958,-35.5869,Brazil,39983
Tucumã,-6.7519,-51.1539,Brazil,40136
Oroqen Zizhiqi,50.5667,123.7167,China,40128
Hangu,33.5281,71.0572,Pakistan,39766
Liloy,8.1167,122.6667,Philippines,39812
Raub,3.7931,101.8569,Malaysia,40024
Holyoke,42.2125,-72.6411,United States,40117
Amursk,50.2167,136.9,Russia,40106
Nueva Valencia,10.5259,122.5398,Philippines,39810
Glenrothes,56.198,-3.178,United Kingdom,38240
Tucuran,7.85,123.5833,Philippines,39820
Maddaloni,41.0333,14.3833,Italy,39026
South Valley,35.0092,-106.6819,United States,40080
Altagracia de Orituco,9.8504,-66.38,Venezuela,40052
Draguignan,43.5403,6.4667,France,39340
Fondi,41.35,13.4167,Italy,39779
Santa Cruz,-6.2289,-36.0228,Brazil,39988
Payabon,9.7667,123.1333,Philippines,39819
Isfara,40.1167,70.6333,Tajikistan,40000
Llanera,15.6667,121.0167,Philippines,39701
Plasencia,40.0275,-6.0908,Spain,39860
Otavalo,0.2333,-78.2667,Ecuador,39354
Zhongbai,26.7723,107.8883,China,39893
Anda,16.2896,119.9491,Philippines,39504
Ettlingen,48.9333,8.4,Germany,39339
Alashankou,45.1714,82.5731,China,40000
Jiaozishan,26.3342,105.9324,China,39551
Tarauacá,-8.1608,-70.7658,Brazil,40024
Ouro Branco,-20.5208,-43.6919,Brazil,39867
Jayrūd,33.8072,36.7403,Syria,39903
Bacolor,14.9984,120.6526,Philippines,39460
Porto Alexandre,-15.8032,11.8459,Angola,40000
Torrington,41.8349,-73.1281,United States,40003
Laurel,14.05,120.9,Philippines,39444
Cedar City,37.6834,-113.0956,United States,39995
Fasano,40.8333,17.3667,Italy,39683
Marlboro,40.3427,-74.2567,United States,39982
Halle,50.7361,4.2372,Belgium,39096
Hinatuan,8.3667,126.3333,Philippines,39842
Voghera,44.9925,9.0092,Italy,39354
Bañga,11.6333,122.3333,Philippines,39505
Rauma,61.1167,21.5,Finland,39809
Völklingen,49.25,6.8333,Germany,39374
Cabatuan,16.9589,121.6692,Philippines,39413
Villa de San Diego de Ubaté,5.3072,-73.8144,Colombia,39568
Acevedo,1.8047,-75.8897,Colombia,39877
Xinlizhuang,39.2832,116.1727,China,39474
Curitibanos,-27.2828,-50.5839,Brazil,39893
Yecapixtla,18.8833,-98.865,Mexico,39859
Écija,37.5333,-5.0833,Spain,39893
Mambusao,11.4333,122.6,Philippines,39644
Michalovce,48.7575,21.9183,Slovakia,39151
Esperantina,-3.9019,-42.2339,Brazil,39848
Lloret de Mar,41.7,2.8333,Spain,39089
Weibo,38.029,115.2174,China,38748
Ouro Preto d’Oeste,-10.7481,-62.2158,Brazil,39840
Matías Romero,16.8798,-95.0391,Mexico,39828
Würselen,50.8247,6.1275,Germany,38712
Crystal Lake,42.2333,-88.3351,United States,39829
Calexico,32.6849,-115.4944,United States,39825
Lake Oswego,45.413,-122.7003,United States,39822
Várzea da Palma,-17.5978,-44.7308,Brazil,39803
Amherst,42.3645,-72.5069,United States,39814
Kurobeshin,36.8667,137.45,Japan,39718
Villamontes,-21.2647,-63.4586,Bolivia,39800
Apsheronsk,44.4608,39.7406,Russia,39762
Buchholz in der Nordheide,53.3285,9.8621,Germany,39272
Líbano,4.9206,-75.0611,Colombia,39665
Dolores,16.5142,-89.4158,Guatemala,39783
Mibu,36.4272,139.8039,Japan,39151
Muskogee,35.7431,-95.3568,United States,39789
Bosconia,9.9761,-73.8903,Colombia,39716
Steyr,48.05,14.4167,Austria,38331
Balaoan,16.8167,120.4,Philippines,39188
Romeoville,41.6318,-88.0996,United States,39746
Plant City,28.014,-82.1201,United States,39744
Kibawe,7.5667,124.9833,Philippines,39612
Mettmann,51.25,6.9667,Germany,38829
Città di Castello,43.4574,12.2403,Italy,39632
Santo Antônio,-29.8178,-50.52,Brazil,39685
Iturama,-19.7278,-50.1958,Brazil,39690
